name,id,guid,type,icon,deathTime,abilityName,abilityGuid,abilityType,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Gunqer,3,118902570,Druid,Druid-Restoration,337387,Void Surge,404154,32,2685,2685,5,False,24/09/23
Grubi,6,180755381,Rogue,Rogue-Subtlety,339475,,,,2685,2685,5,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,348597,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Klejnotnilu,227,182929355,DeathKnight,DeathKnight-Blood,348825,Melee,1,1,2685,2685,5,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,104950,Dazzled,403202,64,2685,2685,5,False,24/09/23
Gunqer,3,118902570,Druid,Druid-Restoration,233204,,,,2685,2685,5,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,252577,Infinite Duress,407496,32,2685,2685,5,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,255981,Cosmic Ascension,403771,32,2685,2685,5,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,259998,Astral Formation,403510,1,2685,2685,5,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,274652,Void Bomb,404062,32,2685,2685,5,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,275609,Void Bomb,404062,32,2685,2685,5,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,278642,Void Bomb,404062,32,2685,2685,5,False,24/09/23
Gunqer,3,118902570,Druid,Druid-Restoration,281588,Void Slash,408425,1,2685,2685,5,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,281591,Void Slash,408425,1,2685,2685,5,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,288611,,,,2685,2685,5,False,24/09/23
Bärman,168,181432362,Warrior,Warrior-Fury,291488,,,,2685,2685,5,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,291873,,,,2685,2685,5,False,24/09/23
Klejnotnilu,227,182929355,DeathKnight,DeathKnight-Blood,292844,,,,2685,2685,5,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,292952,Astral Formation,403497,32,2685,2685,5,False,24/09/23
Lefox,223,175528845,Shaman,Shaman-Restoration,293975,Scouring Eternity,403625,32,2685,2685,5,False,24/09/23
Grubi,6,180755381,Rogue,Rogue-Subtlety,293975,Scouring Eternity,403625,32,2685,2685,5,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,293975,Scouring Eternity,403625,32,2685,2685,5,False,24/09/23
Shlauffu,229,182304349,Priest,Priest-Shadow,293975,Scouring Eternity,403625,32,2685,2685,5,False,24/09/23
Màmbà,96,183169964,Paladin,Paladin-Holy,293975,Scouring Eternity,403625,32,2685,2685,5,False,24/09/23
Kryxoria,186,182687721,Priest,Priest-Holy,295152,Scouring Eternity,403625,32,2685,2685,5,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,100028,Dazzled,403202,64,2685,2685,5,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,118210,,,,2685,2685,5,False,24/09/23
Peanutmage,228,180616658,Mage,Mage-Fire,172988,,,,2685,2685,5,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,197097,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,230666,Dread,404300,32,2685,2685,5,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,241463,,,,2685,2685,5,False,24/09/23
Gunqer,3,118902570,Druid,Druid-Restoration,241542,Destabilize,413070,1,2685,2685,5,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,243727,,,,2685,2685,5,False,24/09/23
Grubi,6,180755381,Rogue,Rogue-Subtlety,258719,Lost In Space,404008,32,2685,2685,5,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,290278,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Bärman,168,181432362,Warrior,Warrior-Fury,290278,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Màmbà,96,183169964,Paladin,Paladin-Holy,290278,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,290307,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,290376,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,290376,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,301447,,,,2685,2685,5,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,302064,Void Blast,408457,32,2685,2685,5,False,24/09/23
Lefox,223,175528845,Shaman,Shaman-Restoration,302064,Void Blast,408457,32,2685,2685,5,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,302064,Void Blast,408457,32,2685,2685,5,False,24/09/23
Klejnotnilu,227,182929355,DeathKnight,DeathKnight-Blood,305152,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Kryxoria,186,182687721,Priest,Priest-Holy,305296,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Shlauffu,229,182304349,Priest,Priest-Shadow,306200,,,,2685,2685,5,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,231102,,,,2685,2685,5,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,244238,,,,2685,2685,5,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,248201,,,,2685,2685,5,False,24/09/23
Shlauffu,229,182304349,Priest,Priest-Shadow,259540,,,,2685,2685,5,False,24/09/23
Màmbà,96,183169964,Paladin,Paladin-Holy,312256,,,,2685,2685,5,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,334085,Void Bomb,404062,32,2685,2685,5,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,334085,Void Bomb,404062,32,2685,2685,5,False,24/09/23
Peanutmage,228,180616658,Mage,Mage-Fire,335053,Void Bomb,404062,32,2685,2685,5,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,335113,Void Surge,404154,32,2685,2685,5,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,335172,Void Surge,404154,32,2685,2685,5,False,24/09/23
Bärman,168,181432362,Warrior,Warrior-Fury,335273,Void Surge,404154,32,2685,2685,5,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,336130,Void Surge,404154,32,2685,2685,5,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,336216,Void Surge,404154,32,2685,2685,5,False,24/09/23
Gunqer,3,118902570,Druid,Druid-Restoration,336425,Destabilize,413070,1,2685,2685,5,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,337191,Oblivion,401952,32,2685,2685,5,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,337191,Oblivion,401952,32,2685,2685,5,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,338177,Void Surge,404154,32,2685,2685,5,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,338415,,,,2685,2685,5,False,24/09/23
Lefox,223,175528845,Shaman,Shaman-Restoration,341098,Blasting Scream,404754,64,2685,2685,5,False,24/09/23
Kryxoria,186,182687721,Priest,Priest-Holy,343036,Oblivion,401952,32,2685,2685,5,False,24/09/23
Klejnotnilu,227,182929355,DeathKnight,DeathKnight-Blood,348646,Melee,1,1,2685,2685,5,False,24/09/23
Grubi,6,180755381,Rogue,Rogue-Assassination,352650,Hurtling Barrage,411997,32,2685,2685,5,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,22787,Drifting Embers,402746,4,2685,2685,5,False,24/09/23
Shlauffu,229,182304349,Priest,Priest-Shadow,49794,Drifting Embers,402746,4,2685,2685,5,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,59466,Scorching Bomb,401621,4,2685,2685,5,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,59810,,,,2685,2685,5,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,60142,,,,2685,2685,5,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,60142,,,,2685,2685,5,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,61008,Searing Breath,402051,4,2685,2685,5,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,61349,,,,2685,2685,5,False,24/09/23
Lefox,223,175528845,Shaman,Shaman-Restoration,61444,,,,2685,2685,5,False,24/09/23
Bärman,168,181432362,Warrior,Warrior-Fury,62019,,,,2685,2685,5,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,62594,,,,2685,2685,5,False,24/09/23
Klejnotnilu,227,182929355,DeathKnight,DeathKnight-Blood,65373,,,,2685,2685,5,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,65782,Disintegrated,401801,64,2685,2685,5,False,24/09/23
Kryxoria,186,182687721,Priest,Priest-Holy,65907,,,,2685,2685,5,False,24/09/23
Peanutmage,228,180616658,Mage,Mage-Fire,66123,,,,2685,2685,5,False,24/09/23
Màmbà,96,183169964,Paladin,Paladin-Holy,67048,,,,2685,2685,5,False,24/09/23
Gunqer,3,118902570,Druid,Druid-Restoration,67294,,,,2685,2685,5,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,69302,,,,2685,2685,5,False,24/09/23
Grubi,6,180755381,Rogue,Rogue-Subtlety,69302,,,,2685,2685,5,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,72190,,,,2685,2685,5,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,6978,Scorching Bomb,401621,4,2685,2685,5,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,97211,Glittering Surge,401819,64,2685,2685,5,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,99178,Glittering Surge,401819,64,2685,2685,5,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,99762,Disintegrated,401801,64,2685,2685,5,False,24/09/23
Kryxoria,186,182687721,Priest,Priest-Holy,103982,Glittering Surge,401819,64,2685,2685,5,False,24/09/23
Bärman,168,181432362,Warrior,Warrior-Fury,106385,,,,2685,2685,5,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,107303,,,,2685,2685,5,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,107898,,,,2685,2685,5,False,24/09/23
Lefox,223,175528845,Shaman,Shaman-Restoration,108288,,,,2685,2685,5,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,108288,,,,2685,2685,5,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,108402,,,,2685,2685,5,False,24/09/23
Klejnotnilu,227,182929355,DeathKnight,DeathKnight-Blood,108785,,,,2685,2685,5,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,109087,,,,2685,2685,5,False,24/09/23
Grubi,6,180755381,Rogue,Rogue-Subtlety,109400,,,,2685,2685,5,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,110123,,,,2685,2685,5,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,110742,,,,2685,2685,5,False,24/09/23
Màmbà,96,183169964,Paladin,Paladin-Holy,110853,,,,2685,2685,5,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,113859,,,,2685,2685,5,False,24/09/23
Shlauffu,229,182304349,Priest,Priest-Shadow,114350,,,,2685,2685,5,False,24/09/23
Gunqer,3,118902570,Druid,Druid-Restoration,117397,,,,2685,2685,5,False,24/09/23
Peanutmage,228,180616658,Mage,Mage-Fire,145863,Void Claws,411242,1,2685,2685,5,False,24/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,46103,Searing Breath,402051,4,2685,2685,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,100168,Glittering Surge,401819,64,2685,2685,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,101321,Seared,402053,4,2685,2685,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,106604,,,,2685,2685,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,107250,,,,2685,2685,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,107620,,,,2685,2685,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,108352,,,,2685,2685,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,108411,,,,2685,2685,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,108562,,,,2685,2685,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,108562,,,,2685,2685,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,108852,,,,2685,2685,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,109039,,,,2685,2685,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,109039,,,,2685,2685,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,109697,,,,2685,2685,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Assassination,109780,,,,2685,2685,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,109983,,,,2685,2685,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,109983,,,,2685,2685,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,110298,,,,2685,2685,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,110298,,,,2685,2685,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,110634,Roiling Shadowflame,406889,36,2685,2685,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,114864,,,,2685,2685,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,50569,Mass Disintegrate,402600,64,2685,2685,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,90538,Echoing Howl,410247,32,2685,2685,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,93167,Glittering Surge,401819,64,2685,2685,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,96165,Glittering Surge,401819,64,2685,2685,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,96289,Seared,402053,4,2685,2685,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,100142,Glittering Surge,401819,64,2685,2685,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,102539,,,,2685,2685,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,104788,,,,2685,2685,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,105303,,,,2685,2685,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,105780,,,,2685,2685,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,105960,,,,2685,2685,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,106698,,,,2685,2685,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,106728,,,,2685,2685,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Assassination,107035,,,,2685,2685,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,107099,,,,2685,2685,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,107666,,,,2685,2685,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,107838,,,,2685,2685,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,107851,,,,2685,2685,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,107975,,,,2685,2685,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,111350,,,,2685,2685,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,112857,,,,2685,2685,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,114844,,,,2685,2685,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,122495,,,,2685,2685,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,127891,Melee,1,1,2685,2685,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,207314,Oblivion,401952,32,2685,2685,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,224761,Void Surge,404154,32,2685,2685,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,224821,Melee,1,1,2685,2685,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,225298,Dread,404300,32,2685,2685,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,225333,Oblivion,401952,32,2685,2685,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,225369,Destabilize,413070,1,2685,2685,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,225505,Oblivion,401952,32,2685,2685,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,225681,Void Surge,404154,32,2685,2685,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,225791,Void Surge,404154,32,2685,2685,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,225791,Void Surge,404154,32,2685,2685,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,225791,Void Surge,404154,32,2685,2685,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,226306,Oblivion,401952,32,2685,2685,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,226779,Void Surge,404154,32,2685,2685,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,227079,Destabilize,413070,1,2685,2685,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,227310,Oblivion,401952,32,2685,2685,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,228896,Void Surge,404154,32,2685,2685,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Assassination,230838,Blasting Scream,404754,64,2685,2685,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,230940,Blasting Scream,404754,64,2685,2685,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,73823,Melee,1,1,2685,2685,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,95138,Scorching Detonation,401525,4,2685,2685,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,152197,,,,2685,2685,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,154634,Melee,1,1,2685,2685,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,156448,Melee,1,1,2685,2685,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,158123,,,,2685,2685,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,158197,Destabilize,413070,1,2685,2685,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,159739,Melee,1,1,2685,2685,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,161201,Overwhelming Rage,374037,16,2685,2685,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,162186,Destabilize,413070,1,2685,2685,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,162744,,,,2685,2685,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,163391,,,,2685,2685,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,163391,,,,2685,2685,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,163391,,,,2685,2685,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,163417,Oblivion,401952,32,2685,2685,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,163417,,,,2685,2685,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,163928,Melee,1,1,2685,2685,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,164174,,,,2685,2685,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,164564,,,,2685,2685,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Assassination,165713,Melee,1,1,2685,2685,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,75013,Scorching Bomb,401621,4,2685,2685,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,75013,Scorching Bomb,401621,4,2685,2685,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,76029,Scorching Bomb,401621,4,2685,2685,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,85955,,,,2685,2685,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,86090,,,,2685,2685,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,87029,,,,2685,2685,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,87444,,,,2685,2685,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,88007,,,,2685,2685,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,88101,,,,2685,2685,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,88163,,,,2685,2685,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,88288,,,,2685,2685,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,88694,,,,2685,2685,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Assassination,88945,,,,2685,2685,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,89327,,,,2685,2685,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,89572,,,,2685,2685,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,90106,,,,2685,2685,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,90242,Drifting Embers,402746,4,2685,2685,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,90508,,,,2685,2685,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,90765,,,,2685,2685,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,93070,Scorching Detonation,401525,4,2685,2685,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,73165,Scorching Detonation,401525,4,2685,2685,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,102994,Dazzled,403202,64,2685,2685,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,130949,Lost In Space,404008,32,2685,2685,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,206479,Void Bomb,404062,32,2685,2685,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,209714,Abyssal Breath,404499,32,2685,2685,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,210980,Void Surge,404154,32,2685,2685,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,211901,Void Surge,404154,32,2685,2685,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,211936,Void Surge,404154,32,2685,2685,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,211936,Void Surge,404154,32,2685,2685,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,212018,Oblivion,401952,32,2685,2685,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,213001,Void Surge,404154,32,2685,2685,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,213028,Void Surge,404154,32,2685,2685,5,False,03/09/23
