name,id,guid,type,icon,itemLevel,total,activeTime,activeTimeReduced,overheal,abilitiesName,abilitiesTotal,abilitiesType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,445,640715,0,0,,Refreshing Healing Potion,150199,16,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Gunqer,183,118902570,Druid,Druid-Restoration,446,91615,0,0,179990,Healthstone,91615,1,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,205401,0,0,24666,Refreshing Healing Potion,205401,16,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Kryxoria,133,182687721,Priest,Priest-Holy,445,135904,0,0,62086,Refreshing Healing Potion,135904,16,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,697549,0,0,,Refreshing Healing Potion,388595,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,697549,0,0,,Healthstone,308954,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Catherinee,105,180636202,Monk,Monk-Windwalker,444,546647,0,0,,Refreshing Healing Potion,298315,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Catherinee,105,180636202,Monk,Monk-Windwalker,444,546647,0,0,,Healthstone,248332,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,446,279121,1530,1530,491508,Refreshing Healing Potion,188555,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,446,279121,1530,1530,491508,Healthstone,90566,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,445,332540,3994,3994,118707,Refreshing Healing Potion,199632,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,445,332540,3994,3994,118707,Healthstone,132908,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,189353,0,0,,Refreshing Healing Potion,189353,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Màmbà,99,183169964,Paladin,Paladin-Holy,446,486896,255,255,193376,Refreshing Healing Potion,440825,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Màmbà,99,183169964,Paladin,Paladin-Holy,446,486896,255,255,193376,Healthstone,46071,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,446,418792,5175,5175,175350,Refreshing Healing Potion,225602,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,446,418792,5175,5175,175350,Healthstone,193190,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,403975,0,0,,Healthstone,207142,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,403975,0,0,,Refreshing Healing Potion,196833,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,397180,0,0,65412,Healthstone,209946,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,397180,0,0,65412,Refreshing Healing Potion,187234,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Prohus,91,181500240,Evoker,Evoker-Augmentation,446,214020,0,0,,Refreshing Healing Potion,214020,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,445,258498,0,0,,Healthstone,258498,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Gunqer,183,118902570,Druid,Druid-Restoration,446,320458,0,0,,Healthstone,320458,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,563400,6130,6130,37876,Refreshing Healing Potion,387615,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,563400,6130,6130,37876,Healthstone,175785,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,257637,0,0,,Refreshing Healing Potion,257637,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Pazuzell,84,140773839,DemonHunter,DemonHunter-Vengeance,445,480836,2437,2437,,Healthstone,299639,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Pazuzell,84,140773839,DemonHunter,DemonHunter-Vengeance,445,480836,2437,2437,,Refreshing Healing Potion,181197,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Kryxoria,133,182687721,Priest,Priest-Holy,445,386008,0,0,,Refreshing Healing Potion,201951,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Kryxoria,133,182687721,Priest,Priest-Holy,445,386008,0,0,,Healthstone,184057,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Bärman,88,181432362,Warrior,Warrior-Fury,444,435717,0,0,,Healthstone,222955,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Bärman,88,181432362,Warrior,Warrior-Fury,444,435717,0,0,,Refreshing Healing Potion,212762,16,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
Prohus,91,181500240,Evoker,Evoker-Preservation,446,154460,0,0,62202,Refreshing Healing Potion,154460,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,34823,771,771,412549,Refreshing Healing Potion,18229,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,34823,771,771,412549,Healthstone,16594,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Catherinee,105,180636202,Monk,Monk-Windwalker,444,18957,0,0,279042,Healthstone,18957,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,260214,0,0,,Refreshing Healing Potion,260214,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,446,69251,0,0,119065,Refreshing Healing Potion,69251,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,357244,0,0,,Refreshing Healing Potion,197801,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,357244,0,0,,Healthstone,159443,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,445,300769,0,0,164900,Healthstone,189894,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,445,300769,0,0,164900,Refreshing Healing Potion,110875,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,357309,4545,4545,113301,Healthstone,245613,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,357309,4545,4545,113301,Refreshing Healing Potion,111696,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,445,320354,0,0,142383,Healthstone,226216,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,445,320354,0,0,142383,Refreshing Healing Potion,94138,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Pepko,93,178016999,Paladin,Paladin-Retribution,444,259948,0,0,,Refreshing Healing Potion,259948,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,326819,0,0,157921,Healthstone,244791,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,326819,0,0,157921,Refreshing Healing Potion,82028,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Pazuzell,84,140773839,DemonHunter,DemonHunter-Vengeance,445,393881,0,0,,Healthstone,242708,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Pazuzell,84,140773839,DemonHunter,DemonHunter-Vengeance,445,393881,0,0,,Refreshing Healing Potion,151173,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,445,264400,0,0,,Healthstone,264400,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,445,406519,0,0,,Refreshing Healing Potion,219639,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,445,406519,0,0,,Healthstone,186880,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,446,402776,0,0,,Refreshing Healing Potion,208453,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,446,402776,0,0,,Healthstone,194323,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,540253,0,0,,Healthstone,305584,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,540253,0,0,,Refreshing Healing Potion,234669,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Bärman,88,181432362,Warrior,Warrior-Fury,444,388365,505,505,,Refreshing Healing Potion,203396,16,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Bärman,88,181432362,Warrior,Warrior-Fury,444,388365,505,505,,Healthstone,184969,1,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,231353,0,0,,Refreshing Healing Potion,231353,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,446,232865,0,0,,Refreshing Healing Potion,232865,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,268341,0,0,,Refreshing Healing Potion,268341,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,420172,0,0,37607,Healthstone,246976,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,420172,0,0,37607,Refreshing Healing Potion,173196,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,445,264040,0,0,,Refreshing Healing Potion,264040,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,389518,0,0,,Healthstone,203878,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,389518,0,0,,Refreshing Healing Potion,185640,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,445,367412,0,0,93289,Healthstone,219627,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,445,367412,0,0,93289,Refreshing Healing Potion,147785,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,380103,0,0,88582,Refreshing Healing Potion,226092,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,380103,0,0,88582,Healthstone,154011,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Màmbà,99,183169964,Paladin,Paladin-Holy,446,399909,171,171,63629,Refreshing Healing Potion,200145,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Màmbà,99,183169964,Paladin,Paladin-Holy,446,399909,171,171,63629,Healthstone,199764,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Lefox,129,175528845,Shaman,Shaman-Restoration,444,261033,0,0,23854,Healthstone,261033,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,446,193190,0,0,,Healthstone,193190,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,441241,0,0,,Refreshing Healing Potion,230067,16,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,441241,0,0,,Healthstone,211174,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,445,182638,0,0,92564,Healthstone,182638,1,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,430975,0,0,,Refreshing Healing Potion,250802,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,430975,0,0,,Healthstone,180173,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Prohus,91,181500240,Evoker,Evoker-Preservation,446,209865,0,0,,Refreshing Healing Potion,209865,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Catherinee,105,180636202,Monk,Monk-Windwalker,444,514259,0,0,5909,Refreshing Healing Potion,291113,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Catherinee,105,180636202,Monk,Monk-Windwalker,444,514259,0,0,5909,Healthstone,223146,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,446,401545,0,0,242073,Healthstone,230938,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,446,401545,0,0,242073,Refreshing Healing Potion,170607,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,380130,0,0,,Refreshing Healing Potion,380130,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,445,397442,0,0,144718,Healthstone,224771,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,445,397442,0,0,144718,Refreshing Healing Potion,172671,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,376114,0,0,,Healthstone,204225,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,376114,0,0,,Refreshing Healing Potion,171889,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,445,181106,0,0,349959,Refreshing Healing Potion,178225,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,445,181106,0,0,349959,Healthstone,2881,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Pepko,93,178016999,Paladin,Paladin-Retribution,444,207562,0,0,,Healthstone,207562,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,378280,0,0,53924,Healthstone,195987,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,378280,0,0,53924,Refreshing Healing Potion,182293,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Màmbà,99,183169964,Paladin,Paladin-Holy,446,352544,262,262,136670,Refreshing Healing Potion,244977,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Màmbà,99,183169964,Paladin,Paladin-Holy,446,352544,262,262,136670,Healthstone,107567,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Pazuzell,84,140773839,DemonHunter,DemonHunter-Vengeance,445,396099,0,0,,Healthstone,396099,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,445,246436,0,0,210040,Refreshing Healing Potion,148896,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,445,246436,0,0,210040,Healthstone,97540,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,446,220448,0,0,150913,Refreshing Healing Potion,171991,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,446,220448,0,0,150913,Healthstone,48457,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,72644,0,0,168616,Refreshing Healing Potion,72644,16,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,445,177892,0,0,50517,Healthstone,177892,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Bärman,88,181432362,Warrior,Warrior-Fury,444,200122,0,0,,Healthstone,200122,1,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,395190,0,0,,Refreshing Healing Potion,228326,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,445,395190,0,0,,Healthstone,166864,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Catherinee,105,180636202,Monk,Monk-Windwalker,444,334112,0,0,,Refreshing Healing Potion,334112,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,446,418569,0,0,54442,Healthstone,418569,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,604596,2560,2560,,Refreshing Healing Potion,365859,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,445,604596,2560,2560,,Healthstone,238737,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,445,263943,0,0,,Refreshing Healing Potion,263943,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,423434,0,0,,Refreshing Healing Potion,222769,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,445,423434,0,0,,Healthstone,200665,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,445,189544,0,0,286436,Refreshing Healing Potion,187399,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,445,189544,0,0,286436,Healthstone,2145,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,382642,0,0,64083,Healthstone,194488,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,447,382642,0,0,64083,Refreshing Healing Potion,188154,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Màmbà,99,183169964,Paladin,Paladin-Holy,446,479621,248,248,,Refreshing Healing Potion,240174,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Màmbà,99,183169964,Paladin,Paladin-Holy,446,479621,248,248,,Healthstone,239447,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Lefox,129,175528845,Shaman,Shaman-Restoration,444,228980,0,0,,Healthstone,228980,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,445,292933,0,0,,Healthstone,292933,1,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,446,222398,0,0,,Refreshing Healing Potion,222398,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,445,216837,0,0,36574,Refreshing Healing Potion,216837,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,446,180556,0,0,,Refreshing Healing Potion,180556,16,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,445,219141,0,0,11307,Healthstone,219141,1,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Grubi,6,180755381,Rogue,Rogue-Subtlety,445,382281,0,0,53547,Refreshing Healing Potion,213845,16,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Grubi,6,180755381,Rogue,Rogue-Subtlety,445,382281,0,0,53547,Healthstone,168436,1,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,445,224553,0,0,,Refreshing Healing Potion,224553,16,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,445,441755,0,0,,Healthstone,248693,1,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,445,441755,0,0,,Refreshing Healing Potion,193062,16,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,445,164412,0,0,,Healthstone,164412,1,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Lefox,223,175528845,Shaman,Shaman-Restoration,444,155874,0,0,115460,Healthstone,155874,1,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,444,323979,0,0,10133,Refreshing Healing Potion,323979,16,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
Gunqer,3,118902570,Druid,Druid-Restoration,446,159241,3773,3773,294613,Healthstone,106990,1,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
