name,id,guid,type,icon,total,pullId,pullCode,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Killeen,17,181540927,Evoker,Evoker-Devastation,27281192,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,23396939,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,26252307,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,29200535,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,2197566,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,25255389,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,25145338,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,14960565,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,2021635,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,33290075,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,27241078,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,804983,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,33987351,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,1936553,23,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,932784,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Subtlety,2153229,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,503366,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,1608876,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,1440480,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,829280,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,2465584,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,1432251,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,2155726,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,2452147,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,614649,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,3631029,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,48313,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,1402850,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,27134,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,1310892,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,990076,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,67482,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,537871,24,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,26784149,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Subtlety,24808656,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,32961361,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,26321377,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,30160013,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,17269957,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,27456426,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,23947155,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,26428983,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,27626616,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,2486747,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,23100722,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,26831357,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,16006411,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,2023957,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,29851009,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,28547730,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,1763251,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,31285486,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,1741505,25,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,9241692,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Subtlety,9128752,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,11675571,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,11107729,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,12912172,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,7084609,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,11629000,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,10575136,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,10445805,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,13030588,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,1166998,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,9467709,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,10308390,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,5904804,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,696742,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,13219013,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,9328905,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,742477,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,11938781,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,604284,26,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,31571782,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Subtlety,30356784,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,36160726,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,35853896,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,28409426,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,22571713,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,34811117,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,28418147,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,30829137,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,30433798,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,2925155,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,36578655,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,25295321,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,15982752,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,2833207,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,16075523,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,35876786,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,2227179,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,33224593,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,1610976,27,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,32708669,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Subtlety,34912034,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,30541777,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,32778139,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,26780272,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,19409322,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,34545376,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,27200112,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,30271103,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,32456914,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,29498917,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,1870822,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,30068605,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,15487073,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,2095282,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,37154810,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,33477815,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,3899127,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,33222576,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,1804030,28,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,20920204,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Subtlety,17241304,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,23107872,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,20121957,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,25251598,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,8716732,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,11602826,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,16727642,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,18117701,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,1157274,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,19421786,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,18102446,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,15539075,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,7516601,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,959580,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,21949996,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,19481307,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,1545819,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,19880934,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,1130969,29,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,6801686,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Assassination,6520757,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,7440311,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,6490975,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,7053639,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,3061229,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,7042255,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,7703834,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,7664405,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,7415219,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,6959533,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,6910071,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,318591,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,3425745,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,309377,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,4623657,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,3300764,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,576126,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,7356181,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,1280352,3,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Subtlety,9399487,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,7769629,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,10156604,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,9723338,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,12748058,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,5869578,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,11628650,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,9943192,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pepko,16,178016999,Paladin,Paladin-Retribution,8478094,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Peanutmage,9,180616658,Mage,Mage-Fire,10042575,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Qquo,10,165177271,Priest,Priest-Shadow,8846442,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Catherinee,50,180636202,Monk,Monk-Windwalker,10760629,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Kryxoria,1,182687721,Priest,Priest-Holy,788429,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Owsianko,21,180528313,DeathKnight,DeathKnight-Blood,4976577,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lorellion,19,182995854,Paladin,Paladin-Holy,663009,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Nugera,8,181593749,Evoker,Evoker-Augmentation,13464689,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Wajpcieto,14,162459010,Shaman,Shaman-Enhancement,7625651,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Lefox,11,175528845,Shaman,Shaman-Restoration,577902,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Shlauffu,51,182304349,Priest,Priest-Shadow,8899923,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Gunqer,20,118902570,Druid,Druid-Restoration,965784,30,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Cebulaczyna,18,121577266,Hunter,Hunter-Marksmanship,29105312,31,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Grubi,13,180755381,Rogue,Rogue-Subtlety,31606337,31,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,36751240,31,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Meeow,12,143983765,Druid,Druid-Feral,12712540,31,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Prohus,6,181500240,Evoker,Evoker-Augmentation,28140669,31,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Pazuzell,2,140773839,DemonHunter,DemonHunter-Vengeance,21071342,31,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,29760948,31,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,26023166,31,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,False,03/09/23
